Student ID,student_name,gender,grade,school_name,reading_score,math_score
7908,Patricia Berger,F,9th,Hernandez High School,65.0,82.0
7909,Ronald Johnson,M,11th,Hernandez High School,88.0,98.0
7910,Kristen Franklin,F,12th,Hernandez High School,87.0,91.0
7911,Eric Ray,M,9th,Hernandez High School,89.0,73.0
7912,Aaron Sherman,M,9th,Hernandez High School,76.0,82.0
7913,Andrew Hawkins,M,11th,Hernandez High School,91.0,56.0
7914,Gregory Collins,M,9th,Hernandez High School,81.0,85.0
7915,Joshua Alvarado,M,9th,Hernandez High School,95.0,59.0
7916,Renee Wu,F,12th,Hernandez High School,90.0,59.0
7917,Timothy Day,M,9th,Hernandez High School,76.0,67.0
7918,Mitchell Nelson,M,10th,Hernandez High School,92.0,58.0
7919,Charlene Wells,F,10th,Hernandez High School,77.0,56.0
7920,Sydney Williams,F,10th,Hernandez High School,79.0,88.0
7921,Susan Holt,F,12th,Hernandez High School,67.0,92.0
7922,Tammy Rojas,F,9th,Hernandez High School,78.0,64.0
7923,Sarah Martin,F,10th,Hernandez High School,77.0,76.0
7924,Amanda Carr,F,9th,Hernandez High School,78.0,80.0
7925,Sarah Rose,F,10th,Hernandez High School,71.0,74.0
7926,Mike Vaughn,M,9th,Hernandez High School,68.0,70.0
7927,Bruce Ward,M,10th,Hernandez High School,67.0,72.0
7928,Julie Krueger,F,11th,Hernandez High School,75.0,95.0
7929,Kevin Robertson,M,10th,Hernandez High School,68.0,96.0
7930,Albert Bishop,M,10th,Hernandez High School,70.0,98.0
7931,Patricia Robinson,F,9th,Hernandez High School,66.0,71.0
7932,Sabrina Jordan,F,12th,Hernandez High School,64.0,91.0
7933,Tiffany Cohen,F,10th,Hernandez High School,88.0,94.0
7934,Jason Reilly,M,9th,Hernandez High School,89.0,71.0
7935,Jennifer Jones,F,9th,Hernandez High School,63.0,68.0
7936,Amanda Shelton,F,12th,Hernandez High School,80.0,80.0
7937,Mackenzie Weber,F,11th,Hernandez High School,83.0,56.0
7938,Debra Wilson,F,10th,Hernandez High School,86.0,75.0
7939,Mary Russell,F,12th,Hernandez High School,83.0,60.0
7940,Patricia Baldwin,F,12th,Hernandez High School,75.0,67.0
7941,Rachel Perez,F,10th,Hernandez High School,90.0,91.0
7942,Jacob Johnson,M,10th,Hernandez High School,76.0,97.0
7943,Crystal Foster,F,9th,Hernandez High School,93.0,78.0
7944,Julia Harris,F,12th,Hernandez High School,97.0,76.0
7945,Matthew Vasquez,M,12th,Hernandez High School,85.0,97.0
7946,Casey Morris,M,12th,Hernandez High School,79.0,89.0
7947,Peter Cox,M,9th,Hernandez High School,95.0,62.0
7948,Michael Silva,M,12th,Hernandez High School,86.0,56.0
7949,Courtney Francis,F,11th,Hernandez High School,85.0,68.0
7950,Joseph Waters,M,10th,Hernandez High School,97.0,86.0
7951,Marissa Burns,F,11th,Hernandez High School,93.0,71.0
7952,Susan Johnston,F,10th,Hernandez High School,73.0,73.0
7953,Morgan Rodriguez,F,11th,Hernandez High School,70.0,60.0
7954,Susan Schultz,F,9th,Hernandez High School,87.0,89.0
7955,Jennifer Morris,F,9th,Hernandez High School,99.0,99.0
7956,Aaron Eaton,M,10th,Hernandez High School,81.0,61.0
7957,Nathan Graham,M,10th,Hernandez High School,91.0,71.0
7958,Jason Kidd,M,9th,Hernandez High School,74.0,74.0
7959,Kristopher Schaefer,M,10th,Hernandez High School,81.0,82.0
7960,Ronnie Martinez,M,11th,Hernandez High School,84.0,58.0
7961,Jaime Cook,F,10th,Hernandez High School,88.0,82.0
7962,Mark Adams,M,9th,Hernandez High School,78.0,63.0
7963,Nicole Bruce,F,11th,Hernandez High School,98.0,97.0
7964,Scott Holmes,M,9th,Hernandez High School,92.0,92.0
7965,Tracey Stevens,F,9th,Hernandez High School,71.0,84.0
7966,Jessica Reed,F,9th,Hernandez High School,85.0,99.0
7967,Michael Johnson,M,9th,Hernandez High School,88.0,79.0
7968,Frank Mcconnell,M,11th,Hernandez High School,82.0,66.0
7969,Gerald Dunlap,M,12th,Hernandez High School,90.0,77.0
7970,Kenneth Jackson,M,9th,Hernandez High School,72.0,67.0
7971,Emily Peterson,F,12th,Hernandez High School,64.0,69.0
7972,Traci Ortega,F,9th,Hernandez High School,69.0,57.0
7973,Tanya Herrera,F,10th,Hernandez High School,82.0,73.0
7974,Todd Lopez,M,11th,Hernandez High School,68.0,99.0
7975,Michael Williams,M,11th,Hernandez High School,77.0,70.0
7976,Rachel Blankenship,F,12th,Hernandez High School,99.0,78.0
7977,James Douglas,M,12th,Hernandez High School,78.0,69.0
7978,Jennifer Long PhD,F,10th,Hernandez High School,90.0,70.0
7979,Steven Johnson,M,11th,Hernandez High School,75.0,84.0
7980,Lisa Bryant,F,9th,Hernandez High School,81.0,96.0
7981,Adam Harris,M,9th,Hernandez High School,67.0,95.0
7982,Tiffany Erickson,F,9th,Hernandez High School,78.0,90.0
7983,Nicole Williams,F,10th,Hernandez High School,81.0,78.0
7984,Laurie James,F,11th,Hernandez High School,72.0,82.0
7985,Kyle Bennett,M,9th,Hernandez High School,99.0,59.0
7986,Nathan Fitzpatrick,M,10th,Hernandez High School,76.0,79.0
7987,Matthew Anthony grade,M,11th,Hernandez High School,99.0,73.0
7988,Heather Harris,F,12th,Hernandez High School,74.0,82.0
7989,Michael Lopez,M,11th,Hernandez High School,77.0,72.0
7990,Jenna Roberts,F,12th,Hernandez High School,73.0,97.0
7991,Sharon Cole,F,9th,Hernandez High School,91.0,67.0
7992,Joshua Roberts,M,9th,Hernandez High School,86.0,87.0
7993,Jennifer Brown,F,10th,Hernandez High School,91.0,96.0
7994,Kimberly Lutz,F,10th,Hernandez High School,92.0,58.0
7995,Sharon Mahoney,F,11th,Hernandez High School,92.0,74.0
7996,Joseph Johnson,M,11th,Hernandez High School,77.0,61.0
7997,John Sanchez,M,11th,Hernandez High School,75.0,94.0
7998,Sarah Hicks,F,9th,Hernandez High School,73.0,77.0
7999,Eric Glover,M,12th,Hernandez High School,88.0,73.0
8000,Robert Garrison IV,M,10th,Hernandez High School,67.0,75.0
8001,Joshua Rice,M,12th,Hernandez High School,72.0,55.0
8002,Richard Webb,M,9th,Hernandez High School,92.0,60.0
8003,Kenneth Alvarez,M,12th,Hernandez High School,98.0,61.0
8004,John Parks,M,11th,Hernandez High School,84.0,73.0
8005,Travis Diaz,M,9th,Hernandez High School,64.0,98.0
8006,Doris Kane,F,10th,Hernandez High School,67.0,76.0
8007,Laurie Rodriguez,F,11th,Hernandez High School,82.0,60.0
8008,Laurie Wright,F,10th,Hernandez High School,71.0,97.0
8009,Yvette Larson,F,10th,Hernandez High School,91.0,73.0
8010,Janet Roberts,F,12th,Hernandez High School,94.0,70.0
8011,Elizabeth Dawson,F,11th,Hernandez High School,82.0,98.0
8012,Elizabeth Ballard,F,9th,Hernandez High School,78.0,93.0
8013,Marvin Johnson,M,9th,Hernandez High School,90.0,87.0
8014,Theresa Joseph,F,12th,Hernandez High School,83.0,60.0
8015,Rebecca Lee,F,9th,Hernandez High School,93.0,59.0
8016,Nancy Costa,F,12th,Hernandez High School,80.0,66.0
8017,Pamela Bray,F,11th,Hernandez High School,77.0,76.0
8018,George Lamb,M,12th,Hernandez High School,65.0,72.0
8019,Jamie Anderson grade,F,11th,Hernandez High School,91.0,89.0
8020,Gabriel Morgan,M,9th,Hernandez High School,75.0,64.0
8021,Douglas Allen,M,12th,Hernandez High School,63.0,71.0
8022,Jessica Reed,F,10th,Hernandez High School,79.0,62.0
8023,Candace Church,F,11th,Hernandez High School,96.0,75.0
8024,Sean Terrell,M,11th,Hernandez High School,93.0,90.0
8025,Cassandra Thompson,F,10th,Hernandez High School,90.0,82.0
8026,William Gonzalez Jr.,M,12th,Hernandez High School,86.0,98.0
8027,Audrey Acosta,F,10th,Hernandez High School,78.0,72.0
8028,David Stark,M,12th,Hernandez High School,93.0,98.0
8029,Robin Collins,F,12th,Hernandez High School,82.0,80.0
8030,Andrew Smith,M,9th,Hernandez High School,91.0,75.0
8031,Christopher Mathews,M,9th,Hernandez High School,82.0,80.0
8032,Alexis Lewis,F,12th,Hernandez High School,93.0,58.0
8033,grade Jennifer Weiss,F,12th,Hernandez High School,76.0,58.0
8034,Jason Pittman,M,10th,Hernandez High School,63.0,68.0
8035,Christy Jacobson,F,11th,Hernandez High School,88.0,73.0
8036,Adam Berg,M,12th,Hernandez High School,70.0,89.0
8037,William Sharp,M,11th,Hernandez High School,67.0,80.0
8038,Sarah Gomez,F,12th,Hernandez High School,70.0,84.0
8039,Lisa Snyder,F,12th,Hernandez High School,68.0,83.0
8040,Austin Nelson,M,11th,Hernandez High School,67.0,74.0
8041,Anita Williams,F,11th,Hernandez High School,66.0,63.0
8042,Carla Parsons,F,10th,Hernandez High School,82.0,91.0
8043,Ronnie Johnson,M,10th,Hernandez High School,90.0,82.0
8044,Evan Clark,M,11th,Hernandez High School,74.0,57.0
8045,Michael Barber,M,10th,Hernandez High School,92.0,62.0
8046,Richard Ward,M,10th,Hernandez High School,97.0,63.0
8047,Isaiah Moreno,M,12th,Hernandez High School,98.0,88.0
8048,Kyle Young,M,12th,Hernandez High School,75.0,98.0
8049,gradew Moore,M,9th,Hernandez High School,88.0,93.0
8050,Christopher Richmond,M,10th,Hernandez High School,94.0,90.0
8051,Hector Rogers,M,9th,Hernandez High School,64.0,59.0
8052,Ethan Smith,M,9th,Hernandez High School,80.0,83.0
8053,Cheryl Rodriguez,F,11th,Hernandez High School,78.0,65.0
8054,Martin Oneal,M,12th,Hernandez High School,65.0,94.0
8055,Christopher James,M,9th,Hernandez High School,96.0,92.0
8056,Abigail Rich,F,9th,Hernandez High School,93.0,94.0
8057,Glenn Schmitt,M,12th,Hernandez High School,95.0,79.0
8058,Robin Mckinney,F,12th,Hernandez High School,77.0,59.0
8059,Cody Franco,M,12th,Hernandez High School,88.0,65.0
8060,Sabrina Shepard,F,9th,Hernandez High School,74.0,99.0
8061,Ryan Diaz,M,10th,Hernandez High School,96.0,83.0
8062,Michael Whitney,M,12th,Hernandez High School,63.0,56.0
8063,Lisa Martin,F,12th,Hernandez High School,90.0,55.0
8064,David West,M,10th,Hernandez High School,64.0,73.0
8065,Ronald Pierce,M,10th,Hernandez High School,69.0,63.0
8066,Lisa Wilson,F,11th,Hernandez High School,79.0,74.0
8067,Lindsay Williams,F,12th,Hernandez High School,89.0,61.0
8068,grade Cynthia Torres,F,11th,Hernandez High School,89.0,75.0
8069,Barbara Allen,F,11th,Hernandez High School,67.0,99.0
8070,Christian Perry,M,11th,Hernandez High School,72.0,67.0
8071,Erika Griffith,F,9th,Hernandez High School,68.0,78.0
8072,Stacy Ramsey,F,12th,Hernandez High School,81.0,67.0
8073,Robert Wilson,M,12th,Hernandez High School,93.0,98.0
8074,Ralph Evans,M,9th,Hernandez High School,84.0,72.0
8075,Aaron Jacobs,M,9th,Hernandez High School,91.0,63.0
8076,Theresa Chase,F,11th,Hernandez High School,78.0,85.0
8077,Matthew Torres,M,12th,Hernandez High School,73.0,79.0
8078,Gregory Craig,M,11th,Hernandez High School,73.0,65.0
8079,Scott Bowers,M,10th,Hernandez High School,74.0,72.0
8080,Adam Jones,M,10th,Hernandez High School,70.0,63.0
8081,Amanda Brewer,F,9th,Hernandez High School,90.0,57.0
8082,Amanda Price,F,9th,Hernandez High School,65.0,87.0
8083,Erin Ortega,F,9th,Hernandez High School,72.0,61.0
8084,Ashley Wood,F,10th,Hernandez High School,74.0,86.0
8085,Lisa Jones,F,10th,Hernandez High School,96.0,93.0
8086,Juan Gallegos,M,12th,Hernandez High School,99.0,73.0
8087,Sean Day,M,12th,Hernandez High School,94.0,70.0
8088,Alexandra Nguyen,F,12th,Hernandez High School,88.0,71.0
8089,Victor Campos,M,9th,Hernandez High School,81.0,89.0
8090,Kevin King,M,10th,Hernandez High School,71.0,71.0
8091,Heather Collins,F,9th,Hernandez High School,65.0,63.0
8092,Tina Bates,F,9th,Hernandez High School,88.0,83.0
8093,Steven Moss,M,12th,Hernandez High School,75.0,67.0
8094,William Brown,M,10th,Hernandez High School,91.0,70.0
8095,Katie Duncan,F,11th,Hernandez High School,84.0,87.0
8096,Michael Brown,M,12th,Hernandez High School,80.0,94.0
8097,Jennifer Fletcher,F,10th,Hernandez High School,89.0,99.0
8098,Samuel Cisneros,M,12th,Hernandez High School,65.0,86.0
8099,John Miranda grade,M,10th,Hernandez High School,73.0,84.0
8100,Levi Glover,M,12th,Hernandez High School,85.0,55.0
8101,Amanda Fitzgerald,F,12th,Hernandez High School,82.0,70.0
8102,grade Brian Matthews Jr.,M,9th,Hernandez High School,93.0,57.0
8103,Vanessa Garcia,F,9th,Hernandez High School,99.0,61.0
8104,Billy Martin,M,11th,Hernandez High School,77.0,81.0
8105,Richard Bradley,M,11th,Hernandez High School,95.0,80.0
8106,Elizabeth Calderon,F,12th,Hernandez High School,77.0,65.0
8107,Angela Mccormick,F,11th,Hernandez High School,83.0,56.0
8108,Eduardo Mccormick,M,10th,Hernandez High School,94.0,68.0
8109,Scott Bailey,M,9th,Hernandez High School,92.0,65.0
8110,Katie Williams,F,12th,Hernandez High School,64.0,70.0
8111,Ronald King,M,9th,Hernandez High School,67.0,95.0
8112,Misty Mitchell,F,10th,Hernandez High School,65.0,75.0
8113,Stephanie Randall,F,11th,Hernandez High School,90.0,60.0
8114,Jason Rivera,M,12th,Hernandez High School,85.0,76.0
8115,Peter George,M,12th,Hernandez High School,86.0,84.0
8116,Stephanie Adams,F,9th,Hernandez High School,81.0,63.0
8117,Rebecca Pham,F,12th,Hernandez High School,78.0,97.0
8118,Brenda Ritter,F,11th,Hernandez High School,80.0,86.0
8119,Manuel Shepherd,M,10th,Hernandez High School,94.0,87.0
8120,Patrick Wilson,M,10th,Hernandez High School,89.0,66.0
8121,Derek Mitchell,M,9th,Hernandez High School,74.0,82.0
8122,Jill Tanner,F,11th,Hernandez High School,81.0,91.0
8123,Matthew Davis,M,10th,Hernandez High School,82.0,60.0
8124,Jessica Bailey,F,10th,Hernandez High School,77.0,62.0
8125,Peter Foster,M,9th,Hernandez High School,75.0,65.0
8126,Jane Shaw,F,12th,Hernandez High School,84.0,79.0
8127,George Ruiz,M,11th,Hernandez High School,66.0,69.0
8128,Tamara Bell,F,11th,Hernandez High School,65.0,97.0
8129,grade Christopher Quinn,M,10th,Hernandez High School,80.0,57.0
8130,grade. Jacqueline Rose,F,10th,Hernandez High School,98.0,89.0
8131,James Phillips,M,10th,Hernandez High School,91.0,91.0
8132,Paul Beard,M,10th,Hernandez High School,77.0,59.0
8133,Katherine Fitzgerald,F,11th,Hernandez High School,68.0,70.0
8134,Dana Bolton,F,10th,Hernandez High School,93.0,60.0
8135,Sarah Ruiz,F,10th,Hernandez High School,89.0,92.0
8136,Alexander Moore,M,11th,Hernandez High School,93.0,70.0
8137,Bethany White,F,12th,Hernandez High School,69.0,77.0
8138,Christopher Evans,M,12th,Hernandez High School,72.0,68.0
8139,Andrew Tran,M,11th,Hernandez High School,79.0,96.0
8140,grade. Angela Gray,F,12th,Hernandez High School,87.0,72.0
8141,grade. Tara Carpenter,F,11th,Hernandez High School,94.0,70.0
8142,Carl Johnson,M,10th,Hernandez High School,63.0,87.0
8143,Dan Williams,M,9th,Hernandez High School,94.0,90.0
8144,Nancy Clark,F,9th,Hernandez High School,83.0,82.0
8145,Kari Bradford,F,11th,Hernandez High School,67.0,67.0
8146,Amanda Stewart,F,11th,Hernandez High School,89.0,72.0
8147,Jane Roberts,F,9th,Hernandez High School,93.0,75.0
8148,Randy Holt,M,11th,Hernandez High School,75.0,87.0
8149,Sean Daniels,M,12th,Hernandez High School,73.0,87.0
8150,Karen Clark,F,12th,Hernandez High School,72.0,67.0
8151,Nicholas Munoz,M,9th,Hernandez High School,82.0,58.0
8152,Sarah Reed,F,12th,Hernandez High School,99.0,74.0
8153,Tammy Jackson,F,11th,Hernandez High School,75.0,61.0
8154,Theresa Suarez,F,11th,Hernandez High School,86.0,71.0
8155,Nathan Campbell,M,9th,Hernandez High School,66.0,74.0
8156,Lori Bruce,F,12th,Hernandez High School,68.0,99.0
8157,Jessica Fernandez,F,12th,Hernandez High School,80.0,95.0
8158,Ronald Gray,M,12th,Hernandez High School,70.0,88.0
8159,Lisa Whitney,F,10th,Hernandez High School,64.0,73.0
8160,Amy Johnson,F,9th,Hernandez High School,78.0,77.0
8161,William Rich,M,12th,Hernandez High School,87.0,73.0
8162,Jim Garcia,M,11th,Hernandez High School,93.0,69.0
8163,Samantha Smith,F,11th,Hernandez High School,85.0,82.0
8164,Ashley Fernandez,F,9th,Hernandez High School,63.0,94.0
8165,John Preston,M,10th,Hernandez High School,70.0,75.0
8166,Sherry Davis,F,9th,Hernandez High School,70.0,62.0
8167,Jordan Hernandez,F,12th,Hernandez High School,65.0,68.0
8168,Steven Wright,M,11th,Hernandez High School,71.0,56.0
8169,Jason Hatfield,M,11th,Hernandez High School,90.0,84.0
8170,Beth Joseph,F,12th,Hernandez High School,83.0,57.0
8171,Jennifer Perry,F,10th,Hernandez High School,76.0,65.0
8172,Arthur Browning,M,12th,Hernandez High School,69.0,85.0
8173,Angela Moore,F,10th,Hernandez High School,64.0,81.0
8174,Joy Gardner,F,9th,Hernandez High School,65.0,92.0
8175,Erin Mason,F,11th,Hernandez High School,94.0,64.0
8176,John Reyes,M,10th,Hernandez High School,98.0,95.0
8177,Zachary Davis,M,12th,Hernandez High School,79.0,68.0
8178,Rebecca Jones,F,10th,Hernandez High School,78.0,58.0
8179,Thomas Johnson,M,9th,Hernandez High School,72.0,89.0
8180,Christopher Leonard,M,10th,Hernandez High School,65.0,78.0
8181,Jennifer Hernandez,F,9th,Hernandez High School,70.0,56.0
8182,Robert Gonzales,M,9th,Hernandez High School,63.0,65.0
8183,Raymond Mullins,M,9th,Hernandez High School,76.0,89.0
8184,Robert White,M,9th,Hernandez High School,69.0,93.0
8185,Alyssa Velasquez,F,11th,Hernandez High School,76.0,56.0
8186,Shannon Stevenson grade,F,9th,Hernandez High School,89.0,80.0
8187,Judith Sandoval,F,12th,Hernandez High School,64.0,57.0
8188,Mariah Riley,F,10th,Hernandez High School,83.0,65.0
8189,Garrett Henderson,M,11th,Hernandez High School,83.0,91.0
8190,Tim White,M,12th,Hernandez High School,81.0,67.0
8191,Amy Adams,F,9th,Hernandez High School,82.0,59.0
8192,Michael Russell,M,12th,Hernandez High School,83.0,98.0
8193,Victoria Richards,F,9th,Hernandez High School,77.0,79.0
8194,Jose Harrell,M,9th,Hernandez High School,87.0,60.0
8195,Linda Cardenas,F,10th,Hernandez High School,94.0,64.0
8196,Jeffrey Hughes,M,12th,Hernandez High School,79.0,97.0
8197,Stacy Williams,F,11th,Hernandez High School,92.0,70.0
8198,Ashley Gonzalez,F,10th,Hernandez High School,96.0,63.0
8199,Renee Torres,F,10th,Hernandez High School,82.0,71.0
8200,Brian Knight,M,11th,Hernandez High School,88.0,81.0
8201,Jeffrey Chapman,M,10th,Hernandez High School,70.0,55.0
8202,Andrea Baker,F,9th,Hernandez High School,82.0,98.0
8203,Michael Marsh,M,9th,Hernandez High School,78.0,57.0
8204,Melissa Ryan,F,9th,Hernandez High School,66.0,80.0
8205,Gilbert Robinson,M,10th,Hernandez High School,81.0,91.0
8206,Karen Nunez,F,9th,Hernandez High School,64.0,77.0
8207,Kevin Scott,M,12th,Hernandez High School,67.0,86.0
8208,Glenda Mills,F,12th,Hernandez High School,75.0,73.0
8209,Susan Lee,F,9th,Hernandez High School,68.0,63.0
8210,Carolyn Garcia,F,11th,Hernandez High School,93.0,55.0
8211,Maria Gonzales,F,11th,Hernandez High School,66.0,96.0
8212,Andrew Baker,M,9th,Hernandez High School,73.0,79.0
8213,Brandy Carter,F,10th,Hernandez High School,74.0,88.0
8214,Kaitlin Warner grade,F,12th,Hernandez High School,91.0,80.0
8215,Melissa Ortiz,F,10th,Hernandez High School,94.0,61.0
8216,Megan Fowler,F,12th,Hernandez High School,63.0,83.0
8217,Eric Gardner,M,10th,Hernandez High School,71.0,62.0
8218,Theresa Reed,F,10th,Hernandez High School,91.0,74.0
8219,Richard Jones,M,12th,Hernandez High School,65.0,65.0
8220,David Walker,M,11th,Hernandez High School,74.0,91.0
8221,Christopher Gibson,M,9th,Hernandez High School,76.0,73.0
8222,Thomas Carter,M,11th,Hernandez High School,70.0,95.0
8223,Kiara Johnson,F,9th,Hernandez High School,86.0,72.0
8224,Robin Williams,F,11th,Hernandez High School,97.0,72.0
8225,Jason Myers,M,12th,Hernandez High School,70.0,84.0
8226,Richard Ruiz,M,12th,Hernandez High School,88.0,90.0
8227,Anthony Carter,M,9th,Hernandez High School,96.0,61.0
8228,Sara Oliver,F,9th,Hernandez High School,80.0,81.0
8229,Phillip Lopez,M,9th,Hernandez High School,83.0,93.0
8230,Katherine Turner,F,9th,Hernandez High School,71.0,95.0
8231,Keith Garcia,M,9th,Hernandez High School,84.0,91.0
8232,James Paul,M,9th,Hernandez High School,82.0,81.0
8233,Sean Hines,M,12th,Hernandez High School,94.0,90.0
8234,Nicole Shelton,F,10th,Hernandez High School,92.0,83.0
8235,Emily White,F,12th,Hernandez High School,84.0,84.0
8236,Lauren Rodriguez,F,11th,Hernandez High School,80.0,73.0
8237,Tyrone Porter,M,11th,Hernandez High School,74.0,99.0
8238,Katherine Lopez,F,10th,Hernandez High School,97.0,84.0
8239,Betty Cox,F,10th,Hernandez High School,93.0,82.0
8240,Wendy Johnson,F,10th,Hernandez High School,87.0,83.0
